diseaseId,diseaseName,is_leaf_term,is_therapeutic_area,targetEnsemblId,targetSymbol,score,uniprot,passed,reason,n_candidates_checked,best_pdb_id,best_chain,ligand,resolution,resolution_tier,r_free,modeled_residues,ligand_RSCC,ligand_RSR,organism_bacterial,chembl_target_ids,best_chembl_target_id,chembl_counts_all,activity_type,activity_records
EFO_0004303,vital signs,False,False,ENSG00000043591,ADRB1,0.5337,P08588,True,,4.0,7BVQ,A,CAU,2.5,high,0.2633,906.0,0.917,0.13,False,CHEMBL2094118;CHEMBL2096974;CHEMBL2097169;CHEMBL213;CHEMBL2331074,CHEMBL213,CHEMBL2094118=51;CHEMBL2096974=0;CHEMBL2097169=0;CHEMBL213=1547;CHEMBL2331074=0,IC50,1547.0
EFO_0004303,vital signs,False,False,ENSG00000111275,ALDH2,0.5329,P05091,True,,26.0,1O04,C,GAI,1.42,high,0.1712,3952.0,0.973,0.056,False,CHEMBL1935;CHEMBL3542434,CHEMBL1935,CHEMBL1935=284;CHEMBL3542434=0,IC50,284.0
EFO_0004303,vital signs,False,False,ENSG00000151623,NR3C2,0.5297,P08235,True,,30.0,9GC7,A,NHE,1.46,high,0.2099,258.0,0.771,0.181,False,CHEMBL1994,CHEMBL1994,CHEMBL1994=1294,IC50,1294.0
EFO_0004303,vital signs,False,False,ENSG00000164307,ERAP1,0.5293,Q9NZ08,True,,24.0,9GK6,A,MLT,1.327,high,0.1898,854.0,0.433,0.19,False,CHEMBL3831223;CHEMBL5939,CHEMBL5939,CHEMBL3831223=0;CHEMBL5939=321,IC50,321.0
EFO_0004303,vital signs,False,False,ENSG00000138735,PDE5A,0.5291,O76074,True,,47.0,1TBF,A,VIA,1.3,high,0.1855,326.0,0.921,0.16,False,CHEMBL1827;CHEMBL2095220;CHEMBL2097161;CHEMBL2111340;CHEMBL2111400;CHEMBL2111470;CHEMBL2363066;CHEMBL4523626,CHEMBL1827,CHEMBL1827=3607;CHEMBL2095220=0;CHEMBL2097161=56;CHEMBL2111340=0;CHEMBL2111400=0;CHEMBL2111470=0;CHEMBL2363066=16;CHEMBL4523626=0,IC50,3607.0
EFO_0004303,vital signs,False,False,ENSG00000164362,TERT,0.5175,O14746,True,,8.0,5MER,E,MES,1.88,high,0.2243,770.0,0.799,0.237,False,CHEMBL2916,CHEMBL2916,CHEMBL2916=1017,IC50,1017.0
EFO_0004303,vital signs,False,False,ENSG00000168036,CTNNB1,0.5132,P35222,True,,30.0,6O9B,B,MES,2.2,high,0.2268,388.0,0.883,0.166,False,CHEMBL3038464;CHEMBL3038511;CHEMBL3885520;CHEMBL3885525;CHEMBL3885541;CHEMBL3885542;CHEMBL4665593;CHEMBL4888449;CHEMBL5291978;CHEMBL5866;CHEMBL6066542,CHEMBL3038511,CHEMBL3038464=0;CHEMBL3038511=549;CHEMBL3885520=0;CHEMBL3885525=327;CHEMBL3885541=43;CHEMBL3885542=6;CHEMBL4665593=1;CHEMBL4888449=5;CHEMBL5291978=0;CHEMBL5866=160;CHEMBL6066542=0,IC50,549.0
EFO_0004303,vital signs,False,False,ENSG00000130164,LDLR,0.5053,P01130,True,,15.0,5OYL,A,NAG,2.25,high,0.2238,456.0,0.582,0.227,False,CHEMBL3311;CHEMBL4523996,CHEMBL4523996,CHEMBL3311=0;CHEMBL4523996=728,IC50,728.0
EFO_0004303,vital signs,False,False,ENSG00000172572,PDE3A,0.5052,Q14432,True,,4.0,7L29,D,AMP,2.08,high,0.253,1473.0,0.903,0.121,False,CHEMBL2094125;CHEMBL2095153;CHEMBL2111400;CHEMBL2363066;CHEMBL241,CHEMBL2094125,CHEMBL2094125=1298;CHEMBL2095153=34;CHEMBL2111400=0;CHEMBL2363066=16;CHEMBL241=1065,IC50,1298.0
EFO_0004303,vital signs,False,False,ENSG00000154229,PRKCA,0.5003,P17252,True,,5.0,3IW4,C,LW4,2.8,fallback,0.27703,993.0,0.968,0.058,False,CHEMBL2093867;CHEMBL2096620;CHEMBL299;CHEMBL3137267,CHEMBL299,CHEMBL2093867=530;CHEMBL2096620=4;CHEMBL299=2073;CHEMBL3137267=1,IC50,2073.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000130164,LDLR,0.7552,P01130,True,,15.0,5OYL,A,NAG,2.25,high,0.2238,456.0,0.582,0.227,False,CHEMBL3311;CHEMBL4523996,CHEMBL4523996,CHEMBL3311=0;CHEMBL4523996=728,IC50,728.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000169174,PCSK9,0.7512,Q8NBP7,True,,52.0,9HZ3,B,A1IYR,1.432,high,0.2129,564.0,0.956,0.076,False,CHEMBL2929;CHEMBL4523996;CHEMBL6195583,CHEMBL4523996,CHEMBL2929=250;CHEMBL4523996=728;CHEMBL6195583=0,IC50,728.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000087237,CETP,0.7463,P11597,True,,3.0,2OBD,A,2OB,2.1,high,0.2652,472.0,0.94,0.133,False,CHEMBL3572,CHEMBL3572,CHEMBL3572=2130,IC50,2130.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000025434,NR1H3,0.6202,Q13133,True,,7.0,3IPQ,A,965,2.0,high,0.23358,235.0,0.888,0.08,False,CHEMBL2808;CHEMBL3430879;CHEMBL3706564;CHEMBL3706565;CHEMBL6195519,CHEMBL2808,CHEMBL2808=681;CHEMBL3430879=0;CHEMBL3706564=7;CHEMBL3706565=0;CHEMBL6195519=0,IC50,681.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000134243,SORT1,0.601,Q99523,True,,14.0,3F6K,A,PGE,2.0,high,0.22879,661.0,0.866,0.144,False,CHEMBL3091;CHEMBL4680051,CHEMBL3091,CHEMBL3091=164;CHEMBL4680051=37,IC50,164.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000140718,FTO,0.5917,Q9C0B1,True,,28.0,5DAB,A,AKG,2.1,high,0.2409,434.0,0.897,0.11,False,CHEMBL2331065,CHEMBL2331065,CHEMBL2331065=499,IC50,499.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000132170,PPARG,0.591,P37231,True,,150.0,9F7W,A,2OH,1.25,high,0.1889,284.0,0.802,0.208,False,CHEMBL2095161;CHEMBL2095162;CHEMBL2095163;CHEMBL2096976;CHEMBL2111325;CHEMBL2111371;CHEMBL2111394;CHEMBL235;CHEMBL3559683,CHEMBL235,CHEMBL2095161=0;CHEMBL2095162=0;CHEMBL2095163=0;CHEMBL2096976=239;CHEMBL2111325=34;CHEMBL2111371=0;CHEMBL2111394=4;CHEMBL235=2356;CHEMBL3559683=0,IC50,2356.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000122025,FLT3,0.5735,P36888,True,,7.0,6JQR,A,CXS,2.2,high,0.213,301.0,0.928,0.182,False,CHEMBL1974;CHEMBL3430908;CHEMBL4523735;CHEMBL4630730,CHEMBL1974,CHEMBL1974=7523;CHEMBL3430908=1;CHEMBL4523735=0;CHEMBL4630730=1,IC50,7523.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000157404,KIT,0.5716,P10721,True,,57.0,8S14,A,B49,1.5,high,0.2143,302.0,0.855,0.152,False,CHEMBL1936;CHEMBL2111428;CHEMBL4523731;CHEMBL4630731,CHEMBL1936,CHEMBL1936=4485;CHEMBL2111428=0;CHEMBL4523731=0;CHEMBL4630731=0,IC50,4485.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000179295,PTPN11,0.5586,Q06124,True,,84.0,7PPL,A,EOH,1.53,high,0.1972,288.0,0.892,0.106,False,CHEMBL3864;CHEMBL4630742;CHEMBL4879528,CHEMBL3864,CHEMBL3864=4957;CHEMBL4630742=0;CHEMBL4879528=0,IC50,4957.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000122194,PLG,0.5537,P00747,True,,29.0,1KI0,A,BCN,1.75,high,0.263,253.0,,,False,CHEMBL1801,CHEMBL1801,CHEMBL1801=817,IC50,817.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000113161,HMGCR,0.5531,P04035,True,,22.0,1DQA,D,NAP,2.0,high,0.197,1614.0,0.966,0.066,False,CHEMBL402;CHEMBL4630729;CHEMBL5169065,CHEMBL402,CHEMBL402=1186;CHEMBL4630729=0;CHEMBL5169065=0,IC50,1186.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000142627,EPHA2,0.5486,P29317,True,,84.0,5I9Y,A,1N1,1.228,high,0.1795,287.0,0.967,0.081,False,CHEMBL2068;CHEMBL2363043;CHEMBL5291975,CHEMBL2068,CHEMBL2068=906;CHEMBL2363043=0;CHEMBL5291975=1,IC50,906.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000101076,HNF4A,0.5456,P41235,True,,7.0,8C1L,A,PLM,2.0,high,0.23667,446.0,0.907,0.105,False,CHEMBL5398,CHEMBL5398,CHEMBL5398=241,IC50,241.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000043591,ADRB1,0.5328,P08588,True,,4.0,7BVQ,A,CAU,2.5,high,0.2633,906.0,0.917,0.13,False,CHEMBL2094118;CHEMBL2096974;CHEMBL2097169;CHEMBL213;CHEMBL2331074,CHEMBL213,CHEMBL2094118=51;CHEMBL2096974=0;CHEMBL2097169=0;CHEMBL213=1547;CHEMBL2331074=0,IC50,1547.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000118520,ARG1,0.5293,P05089,True,,53.0,2AEB,A,ABH,1.29,high,0.152,623.0,,,False,CHEMBL1075097,CHEMBL1075097,CHEMBL1075097=625,IC50,625.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000164733,CTSB,0.5279,P07858,True,,12.0,1GMY,B,AEM,1.9,high,0.199,760.0,0.959,0.053,False,CHEMBL2111396;CHEMBL4072,CHEMBL4072,CHEMBL2111396=0;CHEMBL4072=1571,IC50,1571.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000240972,MIF,0.5272,P14174,True,,111.0,9JIT,C,IPA,1.08,high,0.1549,342.0,0.917,0.123,False,CHEMBL2085;CHEMBL2111430;CHEMBL6193804,CHEMBL2085,CHEMBL2085=550;CHEMBL2111430=35;CHEMBL6193804=0,IC50,550.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000168769,TET2,0.523,Q6N021,True,,6.0,5DEU,A,MES,1.801,high,0.212,436.0,0.922,0.127,False,CHEMBL4523344,CHEMBL4523344,CHEMBL4523344=117,IC50,117.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000151090,THRB,0.5225,P10828,True,,34.0,6KKB,X,8HO,1.7,high,0.1973,254.0,0.963,0.064,False,CHEMBL1947;CHEMBL2111462,CHEMBL1947,CHEMBL1947=666;CHEMBL2111462=2,IC50,666.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000111275,ALDH2,0.5201,P05091,True,,26.0,1O04,C,GAI,1.42,high,0.1712,3952.0,0.973,0.056,False,CHEMBL1935;CHEMBL3542434,CHEMBL1935,CHEMBL1935=284;CHEMBL3542434=0,IC50,284.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000096968,JAK2,0.5159,O60674,True,,150.0,8BXH,A,C87,1.3,high,0.1681,300.0,0.963,0.088,False,CHEMBL2363062;CHEMBL2971;CHEMBL3038492;CHEMBL3301390;CHEMBL3301392;CHEMBL4630750;CHEMBL4742263;CHEMBL4802035;CHEMBL5482983,CHEMBL2971,CHEMBL2363062=144;CHEMBL2971=19301;CHEMBL3038492=91;CHEMBL3301390=39;CHEMBL3301392=68;CHEMBL4630750=0;CHEMBL4742263=0;CHEMBL4802035=0;CHEMBL5482983=0,IC50,19301.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000172572,PDE3A,0.5142,Q14432,True,,4.0,7L29,D,AMP,2.08,high,0.253,1473.0,0.903,0.121,False,CHEMBL2094125;CHEMBL2095153;CHEMBL2111400;CHEMBL2363066;CHEMBL241,CHEMBL2094125,CHEMBL2094125=1298;CHEMBL2095153=34;CHEMBL2111400=0;CHEMBL2363066=16;CHEMBL241=1065,IC50,1298.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000196498,NCOR2,0.5115,Q9Y618,True,,27.0,2GPV,F,OHT,2.85,fallback,0.279,1331.0,0.924,0.094,False,CHEMBL2096976;CHEMBL2111363;CHEMBL3885590;CHEMBL3885591;CHEMBL4523673;CHEMBL5949,CHEMBL2111363,CHEMBL2096976=239;CHEMBL2111363=678;CHEMBL3885590=6;CHEMBL3885591=6;CHEMBL4523673=40;CHEMBL5949=0,IC50,678.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000180210,F2,0.5102,P00734,True,,150.0,5AFY,H,NAG,1.12,high,0.1382,292.0,0.831,0.122,False,CHEMBL204;CHEMBL2096988;CHEMBL2111379;CHEMBL2111401;CHEMBL2111477,CHEMBL204,CHEMBL204=3920;CHEMBL2096988=0;CHEMBL2111379=0;CHEMBL2111401=0;CHEMBL2111477=0,IC50,3920.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000076555,ACACB,0.5098,O00763,True,,5.0,3GID,A,S1A,2.3,high,0.242,917.0,0.963,0.064,False,CHEMBL3885507;CHEMBL4829,CHEMBL4829,CHEMBL3885507=103;CHEMBL4829=4320,IC50,4320.0
EFO_0004574,total cholesterol measurement,False,False,ENSG00000143727,ACP1,0.5012,P24666,True,,14.0,5JNT,A,MES,1.45,high,0.1658,154.0,0.894,0.101,False,CHEMBL4903,CHEMBL4903,CHEMBL4903=1405,IC50,1405.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000130164,LDLR,0.7534,P01130,True,,15.0,5OYL,A,NAG,2.25,high,0.2238,456.0,0.582,0.227,False,CHEMBL3311;CHEMBL4523996,CHEMBL4523996,CHEMBL3311=0;CHEMBL4523996=728,IC50,728.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000169174,PCSK9,0.7476,Q8NBP7,True,,52.0,9HZ3,B,A1IYR,1.432,high,0.2129,564.0,0.956,0.076,False,CHEMBL2929;CHEMBL4523996;CHEMBL6195583,CHEMBL4523996,CHEMBL2929=250;CHEMBL4523996=728;CHEMBL6195583=0,IC50,728.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000087237,CETP,0.7036,P11597,True,,3.0,2OBD,A,2OB,2.1,high,0.2652,472.0,0.94,0.133,False,CHEMBL3572,CHEMBL3572,CHEMBL3572=2130,IC50,2130.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000132170,PPARG,0.6532,P37231,True,,150.0,9F7W,A,2OH,1.25,high,0.1889,284.0,0.802,0.208,False,CHEMBL2095161;CHEMBL2095162;CHEMBL2095163;CHEMBL2096976;CHEMBL2111325;CHEMBL2111371;CHEMBL2111394;CHEMBL235;CHEMBL3559683,CHEMBL235,CHEMBL2095161=0;CHEMBL2095162=0;CHEMBL2095163=0;CHEMBL2096976=239;CHEMBL2111325=34;CHEMBL2111371=0;CHEMBL2111394=4;CHEMBL235=2356;CHEMBL3559683=0,IC50,2356.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000025434,NR1H3,0.6071,Q13133,True,,7.0,3IPQ,A,965,2.0,high,0.23358,235.0,0.888,0.08,False,CHEMBL2808;CHEMBL3430879;CHEMBL3706564;CHEMBL3706565;CHEMBL6195519,CHEMBL2808,CHEMBL2808=681;CHEMBL3430879=0;CHEMBL3706564=7;CHEMBL3706565=0;CHEMBL6195519=0,IC50,681.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000134243,SORT1,0.5997,Q99523,True,,14.0,3F6K,A,PGE,2.0,high,0.22879,661.0,0.866,0.144,False,CHEMBL3091;CHEMBL4680051,CHEMBL3091,CHEMBL3091=164;CHEMBL4680051=37,IC50,164.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000140718,FTO,0.5839,Q9C0B1,True,,28.0,5DAB,A,AKG,2.1,high,0.2409,434.0,0.897,0.11,False,CHEMBL2331065,CHEMBL2331065,CHEMBL2331065=499,IC50,499.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000171105,INSR,0.5782,P06213,True,,26.0,3BU5,A,ATP,2.1,high,0.23927,306.0,0.818,0.133,False,CHEMBL1981,CHEMBL1981,CHEMBL1981=1858,IC50,1858.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000180210,F2,0.558,P00734,True,,150.0,5AFY,H,NAG,1.12,high,0.1382,292.0,0.831,0.122,False,CHEMBL204;CHEMBL2096988;CHEMBL2111379;CHEMBL2111401;CHEMBL2111477,CHEMBL204,CHEMBL204=3920;CHEMBL2096988=0;CHEMBL2111379=0;CHEMBL2111401=0;CHEMBL2111477=0,IC50,3920.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000157404,KIT,0.5558,P10721,True,,57.0,8S14,A,B49,1.5,high,0.2143,302.0,0.855,0.152,False,CHEMBL1936;CHEMBL2111428;CHEMBL4523731;CHEMBL4630731,CHEMBL1936,CHEMBL1936=4485;CHEMBL2111428=0;CHEMBL4523731=0;CHEMBL4630731=0,IC50,4485.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000240972,MIF,0.5552,P14174,True,,111.0,9JIT,C,IPA,1.08,high,0.1549,342.0,0.917,0.123,False,CHEMBL2085;CHEMBL2111430;CHEMBL6193804,CHEMBL2085,CHEMBL2085=550;CHEMBL2111430=35;CHEMBL6193804=0,IC50,550.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000122194,PLG,0.5456,P00747,True,,29.0,1KI0,A,BCN,1.75,high,0.263,253.0,,,False,CHEMBL1801,CHEMBL1801,CHEMBL1801=817,IC50,817.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000101076,HNF4A,0.5421,P41235,True,,7.0,8C1L,A,PLM,2.0,high,0.23667,446.0,0.907,0.105,False,CHEMBL5398,CHEMBL5398,CHEMBL5398=241,IC50,241.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000172572,PDE3A,0.5383,Q14432,True,,4.0,7L29,D,AMP,2.08,high,0.253,1473.0,0.903,0.121,False,CHEMBL2094125;CHEMBL2095153;CHEMBL2111400;CHEMBL2363066;CHEMBL241,CHEMBL2094125,CHEMBL2094125=1298;CHEMBL2095153=34;CHEMBL2111400=0;CHEMBL2363066=16;CHEMBL241=1065,IC50,1298.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000043591,ADRB1,0.5348,P08588,True,,4.0,7BVQ,A,CAU,2.5,high,0.2633,906.0,0.917,0.13,False,CHEMBL2094118;CHEMBL2096974;CHEMBL2097169;CHEMBL213;CHEMBL2331074,CHEMBL213,CHEMBL2094118=51;CHEMBL2096974=0;CHEMBL2097169=0;CHEMBL213=1547;CHEMBL2331074=0,IC50,1547.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000164733,CTSB,0.534,P07858,True,,12.0,1GMY,B,AEM,1.9,high,0.199,760.0,0.959,0.053,False,CHEMBL2111396;CHEMBL4072,CHEMBL4072,CHEMBL2111396=0;CHEMBL4072=1571,IC50,1571.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000151090,THRB,0.5332,P10828,True,,34.0,6KKB,X,8HO,1.7,high,0.1973,254.0,0.963,0.064,False,CHEMBL1947;CHEMBL2111462,CHEMBL1947,CHEMBL1947=666;CHEMBL2111462=2,IC50,666.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000099250,NRP1,0.533,O14786,True,,20.0,5JGI,A,AAG,1.38,high,0.16914,310.0,0.894,0.113,False,CHEMBL5174;CHEMBL5482974,CHEMBL5174,CHEMBL5174=141;CHEMBL5482974=33,IC50,141.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000113161,HMGCR,0.5314,P04035,True,,22.0,1DQA,D,NAP,2.0,high,0.197,1614.0,0.966,0.066,False,CHEMBL402;CHEMBL4630729;CHEMBL5169065,CHEMBL402,CHEMBL402=1186;CHEMBL4630729=0;CHEMBL5169065=0,IC50,1186.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000079337,RAPGEF3,0.5276,O95398,True,,1.0,6H7E,A,CMP,2.3,high,0.2369,495.0,0.979,0.058,False,CHEMBL2029197,CHEMBL2029197,CHEMBL2029197=139,IC50,139.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000127329,PTPRB,0.5238,P23467,True,,13.0,2H03,A,3UN,1.65,high,0.217,288.0,0.988,0.063,False,CHEMBL2706,CHEMBL2706,CHEMBL2706=605,IC50,605.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000076555,ACACB,0.5208,O00763,True,,5.0,3GID,A,S1A,2.3,high,0.242,917.0,0.963,0.064,False,CHEMBL3885507;CHEMBL4829,CHEMBL4829,CHEMBL3885507=103;CHEMBL4829=4320,IC50,4320.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000276043,UHRF1,0.5174,Q96T88,True,,27.0,6VYJ,A,BGC,1.39,high,0.226,150.0,0.902,0.125,False,CHEMBL2424510,CHEMBL2424510,CHEMBL2424510=133,IC50,133.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000116833,NR5A2,0.5151,O00482,True,,26.0,4PLE,G,EPH,1.752,high,0.2362,1001.0,0.909,0.133,False,CHEMBL3544,CHEMBL3544,CHEMBL3544=244,IC50,244.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000140443,IGF1R,0.5121,P08069,True,,29.0,2OJ9,A,BMI,2.0,high,0.276,295.0,0.913,0.084,False,CHEMBL1957;CHEMBL4748221,CHEMBL1957,CHEMBL1957=4604;CHEMBL4748221=0,IC50,4604.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000173273,TNKS,0.5039,O95271,True,,38.0,6QXU,A,BME,1.2,high,0.213,209.0,0.676,0.171,False,CHEMBL3038515;CHEMBL6164,CHEMBL6164,CHEMBL3038515=236;CHEMBL6164=1445,IC50,1445.0
EFO_0004530,triglyceride measurement,False,False,ENSG00000096968,JAK2,0.5009,O60674,True,,150.0,8BXH,A,C87,1.3,high,0.1681,300.0,0.963,0.088,False,CHEMBL2363062;CHEMBL2971;CHEMBL3038492;CHEMBL3301390;CHEMBL3301392;CHEMBL4630750;CHEMBL4742263;CHEMBL4802035;CHEMBL5482983,CHEMBL2971,CHEMBL2363062=144;CHEMBL2971=19301;CHEMBL3038492=91;CHEMBL3301390=39;CHEMBL3301392=68;CHEMBL4630750=0;CHEMBL4742263=0;CHEMBL4802035=0;CHEMBL5482983=0,IC50,19301.0
MONDO_0004069,inborn mitochondrial metabolism disorder,False,False,ENSG00000025708,TYMP,0.8503,P19971,True,,4.0,2J0F,A,TDR,2.31,high,0.287,1784.0,0.941,0.059,False,CHEMBL3106,CHEMBL3106,CHEMBL3106=267,IC50,267.0
MONDO_0004069,inborn mitochondrial metabolism disorder,False,False,ENSG00000087470,DNM1L,0.7972,O00429,True,,6.0,3W6P,A,GDP,1.7,high,0.21412,675.0,0.99,0.029,False,CHEMBL4523118,CHEMBL4523118,CHEMBL4523118=142,IC50,142.0
MONDO_0004069,inborn mitochondrial metabolism disorder,False,False,ENSG00000198712,MT-CO2,0.7414,P00403,True,,1.0,3VRJ,A,1KX,1.9,high,0.2126,384.0,0.961,0.054,False,CHEMBL6174,CHEMBL6174,CHEMBL6174=114,IC50,114.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000157764,BRAF,0.8877,P15056,True,,105.0,6XFP,A,V1Y,2.0,high,0.2568,272.0,0.936,0.075,False,CHEMBL3559685;CHEMBL3883317;CHEMBL4106189;CHEMBL4523687;CHEMBL5145;CHEMBL5291967,CHEMBL5145,CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL4106189=0;CHEMBL4523687=0;CHEMBL5145=11017;CHEMBL5291967=0,IC50,11017.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000133703,KRAS,0.879,P01116,True,,150.0,9IAY,A,GDP,0.953,high,0.1908,168.0,0.994,0.032,False,CHEMBL2189121;CHEMBL4523623;CHEMBL4524006;CHEMBL5169273;CHEMBL5291977;CHEMBL5465393;CHEMBL5483196;CHEMBL6193817;CHEMBL6193831,CHEMBL2189121,CHEMBL2189121=5903;CHEMBL4523623=0;CHEMBL4524006=4;CHEMBL5169273=2;CHEMBL5291977=26;CHEMBL5465393=444;CHEMBL5483196=0;CHEMBL6193817=0;CHEMBL6193831=0,IC50,5903.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000126934,MAP2K2,0.8635,P36507,True,,2.0,1S9I,A,ATP,3.2,fallback,0.36374,594.0,0.945,0.102,False,CHEMBL2111289;CHEMBL2964;CHEMBL4523690;CHEMBL4523734;CHEMBL4523755;CHEMBL4742286,CHEMBL2111289,CHEMBL2111289=187;CHEMBL2964=73;CHEMBL4523690=0;CHEMBL4523734=0;CHEMBL4523755=0;CHEMBL4742286=0,IC50,187.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000077782,FGFR1,0.8332,P11362,True,,74.0,5EW8,A,5SF,1.63,high,0.2059,581.0,0.935,0.083,False,CHEMBL2095217;CHEMBL2111439;CHEMBL3650;CHEMBL5291677;CHEMBL5291688,CHEMBL3650,CHEMBL2095217=289;CHEMBL2111439=0;CHEMBL3650=9154;CHEMBL5291677=0;CHEMBL5291688=0,IC50,9154.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000092621,PHGDH,0.8202,O43175,True,,21.0,7DKM,A,NAD,1.7,high,0.171,612.0,0.981,0.046,False,CHEMBL2311243,CHEMBL2311243,CHEMBL2311243=1280,IC50,1280.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000168036,CTNNB1,0.8095,P35222,True,,30.0,6O9B,B,MES,2.2,high,0.2268,388.0,0.883,0.166,False,CHEMBL3038464;CHEMBL3038511;CHEMBL3885520;CHEMBL3885525;CHEMBL3885541;CHEMBL3885542;CHEMBL4665593;CHEMBL4888449;CHEMBL5291978;CHEMBL5866;CHEMBL6066542,CHEMBL3038511,CHEMBL3038464=0;CHEMBL3038511=549;CHEMBL3885520=0;CHEMBL3885525=327;CHEMBL3885541=43;CHEMBL3885542=6;CHEMBL4665593=1;CHEMBL4888449=5;CHEMBL5291978=0;CHEMBL5866=160;CHEMBL6066542=0,IC50,549.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000083168,KAT6A,0.7912,Q92794,True,,19.0,2OZU,B,ACM,2.3,high,0.24502,254.0,0.849,0.099,False,CHEMBL3774298,CHEMBL3774298,CHEMBL3774298=950,IC50,950.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000147133,TAF1,0.784,P21675,True,,35.0,7K42,A,DIO,1.7,high,0.1895,246.0,0.955,0.078,False,CHEMBL3217390,CHEMBL3217390,CHEMBL3217390=215,IC50,215.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000011405,PIK3C2A,0.7508,O00443,True,,7.0,6BU0,B,IHP,2.427,high,0.2501,377.0,0.92,0.103,False,CHEMBL1075102,CHEMBL1075102,CHEMBL1075102=126,IC50,126.0
MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,False,False,ENSG00000172943,PHF8,0.7488,Q9UPP1,True,,6.0,3K3O,A,AKG,2.1,high,0.233,350.0,0.913,0.079,False,CHEMBL1938212;CHEMBL3038496,CHEMBL1938212,CHEMBL1938212=189;CHEMBL3038496=0,IC50,189.0
